A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,4859,on,1598975283963
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,window_resize,431996,"[850, 720]",1598975715959
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,5016,off,1598975720975
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,282079,on,1598976003054
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,378169,off,1598976381223
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,5048,on,1598976386271
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,window_resize,18816,"[1366, 676]",1598976405087
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,window_resize,5027,"[850, 720]",1598976410114
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,8897,off,1598976419011
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,389556,on,1598976808567
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,7210,off,1598976815777
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,3884,on,1598976819661
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,3544,off,1598976823205
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,0,on,1598976823205
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,7553,off,1598976830758
A1S17DZFXH9US4:3ZAZR5XV05BQ1AMQVWPQ1YULXLMCZJ,focus,1801,on,1598976832559
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,initialized,0,,1598976549270
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,window_resize,0,"[1158, 566]",1598976549270
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,1338638,off,1598977887908
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,101976,on,1598977989884
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,44571,off,1598978034455
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,3460,on,1598978037915
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,1252,off,1598978039167
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,2939,on,1598978042106
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,308111,off,1598978350217
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,27862,on,1598978378079
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,220087,off,1598978598166
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,4832,on,1598978602998
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,160102,off,1598978763100
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,17538,on,1598978780638
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,76615,off,1598978857253
A3NIE8A16BOY9M:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,1,on,1598978857254
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,initialized,0,,1598976953830
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,1,"[1600, 808]",1598976953831
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,2591118,"[1024, 767]",1598979544949
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,7497,"[1600, 808]",1598979552446
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,169225,"[1024, 767]",1598979721671
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,2626,"[1600, 808]",1598979724297
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,522368,"[1024, 767]",1598980246665
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,2425,"[1600, 808]",1598980249090
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,window_resize,492637,"[1024, 767]",1598980741727
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,focus,7795,off,1598980749522
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,focus,17858,on,1598980767380
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,focus,45194,off,1598980812574
A22ZYDQ7VRH6EL:3I2PTA7R3XNZ6GXN0DNBYOVPXRMKQM,focus,79778,on,1598980892352
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,initialized,0,,1598979147326
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,window_resize,0,"[1364, 676]",1598979147326
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,38306,off,1598979185632
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,61399,on,1598979247031
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,11648,off,1598979258679
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,21829,on,1598979280508
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,45151,off,1598979325659
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,26805,on,1598979352464
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,23265,off,1598979375729
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,20292,on,1598979396021
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,137370,off,1598979533391
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,73472,on,1598979606863
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,300389,off,1598979907252
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,33470,on,1598979940722
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,14056,off,1598979954778
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,34346,on,1598979989124
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,170666,off,1598980159790
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,775049,on,1598980934839
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,143339,off,1598981078178
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,100101,on,1598981178279
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,564917,off,1598981743196
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,1098,on,1598981744294
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,360290,off,1598982104584
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,45978,on,1598982150562
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,2274169,off,1598984424731
A3HO117NQN73GE:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,focus,25991,on,1598984450722
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,initialized,0,,1598982951602
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,window_resize,0,"[1680, 958]",1598982951602
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,3061625,off,1598986013227
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,5097,on,1598986018324
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,78349,off,1598986096673
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,6965,on,1598986103638
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,557206,off,1598986660844
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,16784,on,1598986677628
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,784922,off,1598987462550
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,101087,on,1598987563637
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,83418,off,1598987647055
A3O0ZQMDKOKAMR:3GLB5JMZF1O0FLXZ50WC0XWX7V3GDX,focus,1099866,on,1598988746921
A58208A71VGW:3G2UL9A02H7I1J7J2AK4OE9CS4D675,initialized,0,,1599316491742
A58208A71VGW:3G2UL9A02H7I1J7J2AK4OE9CS4D675,window_resize,0,"[1028, 778]",1599316491742
A58208A71VGW:3G2UL9A02H7I1J7J2AK4OE9CS4D675,focus,2455913,off,1599318947655
A58208A71VGW:3G2UL9A02H7I1J7J2AK4OE9CS4D675,focus,15273,on,1599318962928
A58208A71VGW:3G2UL9A02H7I1J7J2AK4OE9CS4D675,focus,326552,off,1599319289480
A58208A71VGW:3G2UL9A02H7I1J7J2AK4OE9CS4D675,focus,45772,on,1599319335252
ABAFJGOM57T97:3ATTHHXXWEHS9I8BMOXRFGC53ONIX6,initialized,0,,1599316518875
ABAFJGOM57T97:3ATTHHXXWEHS9I8BMOXRFGC53ONIX6,window_resize,0,"[1366, 676]",1599316518875
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,initialized,0,,1599316534079
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,window_resize,0,"[1023, 629]",1599316534079
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,88359,off,1599316622438
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,255566,on,1599316878004
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,199796,off,1599317077800
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,70962,on,1599317148762
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,21813,off,1599317170575
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,3768,on,1599317174343
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,33687,off,1599317208030
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,5529,on,1599317213559
AJ7STTIJWZU00:3TU5ZICBRHUFBFVMROQ88JMY3PV8QR,focus,138007,off,1599317351566
