A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,9,1598972433782,"{""ReactionTime"": 19807, ""TrialName"": ""rolling/final_rolling152.mp4"", ""Response"": ""red ball rolling across screen to left at medium speed"", ""TrialOrder"": 3, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,10,1598972463557,"{""ReactionTime"": 29775, ""TrialName"": ""sliding/final_sliding4.mp4"", ""Response"": ""red ball rolling across screen at normal speed"", ""TrialOrder"": 4, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,11,1598972492189,"{""ReactionTime"": 28632, ""TrialName"": ""falling/failure/plank/final_falling91.mp4"", ""Response"": ""red cube slightly moving on green plank at right top of screen"", ""TrialOrder"": 5, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,12,1598972510685,"{""ReactionTime"": 18496, ""TrialName"": ""containment/success/ball/final_containment120.mp4"", ""Response"": ""red ball rolling down green ramp into a cup"", ""TrialOrder"": 6, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,13,1598972534197,"{""ReactionTime"": 23512, ""TrialName"": ""collision/success/ballplank/final_collision120.mp4"", ""Response"": ""red ball rolling to the left and running into a blue cube"", ""TrialOrder"": 7, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,14,1598972590588,"{""ReactionTime"": 56391, ""TrialName"": ""containment/failure/plank/final_containment60.mp4"", ""Response"": ""red cube rolling down green ramp and not getting into cup"", ""TrialOrder"": 8, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,15,1598972619860,"{""ReactionTime"": 29271, ""TrialName"": ""collision/failure/plankball/final_collision116.mp4"", ""Response"": ""red cube moving very fast to the left and going behind blue ball"", ""TrialOrder"": 9, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,16,1598972684507,"{""ReactionTime"": 64647, ""TrialName"": ""collision/failure/plankplank/final_collision81.mp4"", ""Response"": ""red cube moving slightly to left but not hitting blue cube that is on left of screen"", ""TrialOrder"": 10, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,17,1598972714475,"{""ReactionTime"": 29968, ""TrialName"": ""collision/success/plankplank/final_collision19.mp4"", ""Response"": ""red cube moving to left of screen and slightly hitting blue cube, making it move"", ""TrialOrder"": 11, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,18,1598972766451,"{""ReactionTime"": 51975, ""TrialName"": ""falling/success/ball/final_falling139.mp4"", ""Response"": ""red ball rolling down ramp on right of screen and rolling to left, off of screen"", ""TrialOrder"": 12, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,19,1598972785906,"{""ReactionTime"": 19455, ""TrialName"": ""containment/success/ball/final_containment144.mp4"", ""Response"": ""red ball rolling down ramp to the right and into a cup"", ""TrialOrder"": 13, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,20,1598972841433,"{""ReactionTime"": 55527, ""TrialName"": ""occlusion/failure/ball/final_occlusion127.mp4"", ""Response"": ""red ball rolling to the left of screen towards a green plank and slightly hitting it to make it go off course"", ""TrialOrder"": 14, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,21,1598972910656,"{""ReactionTime"": 69223, ""TrialName"": ""collision/failure/plankplank/final_collision72.mp4"", ""Response"": ""Red cube moving to the left of screen and not hitting blue cube"", ""TrialOrder"": 15, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,22,1598972946640,"{""ReactionTime"": 35983, ""TrialName"": ""occlusion/failure/plank/final_occlusion61.mp4"", ""Response"": ""red cube rolling toward middle of screen and slightly crossing over green plank"", ""TrialOrder"": 16, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,23,1598972968328,"{""ReactionTime"": 21688, ""TrialName"": ""rolling/final_rolling172.mp4"", ""Response"": ""red ball rolling to left at slow speed"", ""TrialOrder"": 17, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,24,1598973027287,"{""ReactionTime"": 58959, ""TrialName"": ""occlusion/failure/plank/final_occlusion59.mp4"", ""Response"": ""red cube moving to the left in front of green plank"", ""TrialOrder"": 18, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,25,1598973052759,"{""ReactionTime"": 25472, ""TrialName"": ""falling/success/plank/final_falling18.mp4"", ""Response"": ""red cube rolling off of the green ramp to the left"", ""TrialOrder"": 19, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,26,1598973078951,"{""ReactionTime"": 26192, ""TrialName"": ""occlusion/failure/ball/final_occlusion132.mp4"", ""Response"": ""red ball rolling to left of screen and stopping at green plank"", ""TrialOrder"": 20, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,27,1598973101567,"{""ReactionTime"": 22616, ""TrialName"": ""topple/success/final_topple30.mp4"", ""Response"": ""red plank falling over towards front of screen"", ""TrialOrder"": 21, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,28,1598973234653,"{""ReactionTime"": 133086, ""TrialName"": ""occlusion/success/ball/final_occlusion131.mp4"", ""Response"": ""red ball rolling to the left behind the green plank"", ""TrialOrder"": 22, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,29,1598973247662,"{""ReactionTime"": 13008, ""TrialName"": ""topple/success/final_topple33.mp4"", ""Response"": ""red plank falling over"", ""TrialOrder"": 23, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,30,1598973275981,"{""ReactionTime"": 28319, ""TrialName"": ""occlusion/failure/ball/final_occlusion141.mp4"", ""Response"": ""red ball rolling to left of screen in front of green plank"", ""TrialOrder"": 24, ""IsInstruction"": false}"
